path,true_type,verdict,anomaly_score,triaged_to_vlm,pred_type,type_correct,stage1_seconds,stage2_seconds,report,confidence,bbox,parse_ok,region_count,decision_policy,vlm_is_defect,vlm_confidence,vlm_disagrees,vlm_error
datasets/MVTecAD/bottle/test/broken_small/013.png,broken_small,defect,0.8276275396347046,True,,False,0.29652100000021164,118.3071229000002,Detector flagged a defect. VLM response was invalid; detector verdict retained.,,"[598, 306, 788, 587]",False,1,advisory,,,False,
datasets/MVTecAD/bottle/test/broken_small/014.png,broken_small,defect,0.8779653310775757,True,,False,0.3005170999999791,50.45891070000016,Detector flagged a defect. VLM disagrees; detector verdict retained. VLM opinion: The flagged region shows no visible manufacturing defects; the color variation appears to be normal glass reflection or surface texture rather than contamination or breakage.,,"[436, 134, 759, 387]",True,1,advisory,False,0.95,True,
datasets/MVTecAD/bottle/test/broken_small/015.png,broken_small,defect,0.9693506360054016,True,,False,0.3131076999998186,29.916561100000308,Detector flagged a defect. VLM disagrees; detector verdict retained. VLM opinion: The red-boxed region shows the interior of a filled bottle with liquid; no foreign particles (contamination) or cracks are visible. The detector likely flagged this as anomalous due to normal liquid appearance variations.,,"[197, 506, 731, 788]",True,1,advisory,False,0.95,True,
datasets/MVTecAD/bottle/test/broken_small/016.png,broken_small,defect,0.9699927568435669,True,,False,0.2931333999999879,29.02723479999986,"Detector flagged a defect. VLM disagrees; detector verdict retained. VLM opinion: The flagged region shows a natural reflection or color variation on the bottle's surface due to lighting conditions, not a physical defect. No cracks, breaks, or foreign contaminants are visible in this area.",,"[334, 141, 640, 330]",True,1,advisory,False,0.95,True,
datasets/MVTecAD/bottle/test/broken_small/017.png,broken_small,defect,0.8213622570037842,True,,False,0.30430370000021867,27.65653310000016,"Detector flagged a defect. VLM disagrees; detector verdict retained. VLM opinion: The bottle shows no visible cracks or fractures (no broken_large/broken_small defects). The liquid's color variation appears to be part of the product's intended appearance rather than contamination; thus, no defect is present.",,"[309, 527, 703, 788]",True,3,advisory,False,0.95,True,
datasets/MVTecAD/bottle/test/broken_small/018.png,broken_small,defect,1.0,True,contamination,False,0.289057099999809,34.07532820000006,"Detector flagged a defect. VLM opinion: The flagged region contains a small foreign particle or residue inside the bottle's interior, indicating contamination. This is visible in the unaltered image within the specified bounding box.",,"[499, 411, 763, 728]",True,1,advisory,True,0.95,False,
datasets/MVTecAD/bottle/test/broken_small/019.png,broken_small,defect,0.9230993986129761,True,contamination,False,0.29843879999998535,47.62109439999995,"Detector flagged a defect. VLM opinion: The detector-proposed region [495, 345, 651, 570] shows a small foreign particle inside the bottle's interior, consistent with contamination. This is not part of the intended product contents and indicates a manufacturing defect.",,"[580, 404, 763, 668]",True,1,advisory,True,0.923,False,
datasets/MVTecAD/bottle/test/broken_small/020.png,broken_small,defect,0.935836672782898,True,contamination,False,0.29180799999994633,47.23847139999998,"Detector flagged a defect. VLM opinion: The red box highlights a small reflective spot inside the bottle's interior, which appears to be foreign material (e.g., a particle). This is consistent with contamination, as it is not part of the bottle's structure and could indicate impurities in the product.",,"[218, 573, 503, 766]",True,1,advisory,True,0.936,False,
datasets/MVTecAD/bottle/test/broken_small/021.png,broken_small,defect,1.0,True,contamination,False,0.3201662999999826,53.43271689999983,"Detector flagged a defect. VLM opinion: The red boxed region shows an anomalous reflective spot with yellowish-orange hue, indicative of foreign material (e.g., oil or residue) inside the bottle's interior, which constitutes contamination.",,"[158, 422, 397, 731]",True,1,advisory,True,0.8,False,
datasets/MVTecAD/bottle/test/broken_small/022.png,broken_small,defect,1.0,True,,False,0.2752341999998862,16.587813899999674,"Detector flagged a defect. VLM disagrees; detector verdict retained. VLM opinion: The red box area shows reflective glinting from lighting on the bottle's glass surface, which is common in product photography and not indicative of a manufacturing defect like broken or contamination.",,"[158, 404, 513, 763]",True,1,advisory,False,0.95,True,
datasets/MVTecAD/bottle/test/contamination/006.png,contamination,defect,0.6240811347961426,True,,False,0.31375260000004346,26.17496280000023,"Detector flagged a defect. VLM disagrees; detector verdict retained. VLM opinion: The flagged region shows a smooth color gradient within the bottle's interior, consistent with typical glass material properties or manufacturing tinting. No cracks, foreign particles, or other defects are visible; this is likely benign variation in the product's appearance.",,"[288, 190, 802, 784]",True,1,advisory,False,0.95,True,
datasets/MVTecAD/bottle/test/contamination/007.png,contamination,defect,0.8353321552276611,True,contamination,True,0.2963015999998788,30.693402900000365,"Detector flagged a defect. VLM opinion: The large red box area shows a distinct reddish-yellow foreign object inside the bottle, which is inconsistent with the expected contents and indicates contamination.",,"[225, 232, 643, 700]",True,2,advisory,True,0.835,False,
datasets/MVTecAD/bottle/test/contamination/008.png,contamination,defect,1.0,True,contamination,True,0.29469790000030116,32.11120220000021,"Detector flagged a defect. VLM opinion: A thin foreign strand (likely hair) is visible inside the bottle opening, indicating contamination. The defect is located within the red box region [258, 387, 402, 768] as marked by the detector.",,"[302, 454, 471, 900]",True,1,advisory,True,1.0,False,
datasets/MVTecAD/bottle/test/contamination/009.png,contamination,defect,1.0,True,,False,0.30627510000022085,47.27675350000027,"Detector flagged a defect. VLM disagrees; detector verdict retained. VLM opinion: The flagged region appears to be a normal internal reflection or coating within the glass bottle, with no visible foreign particles (contamination) or cracks (broken). The detector likely flagged it due to optical artifacts rather than a manufacturing defect.",,"[334, 292, 633, 591]",True,1,advisory,False,0.95,True,
datasets/MVTecAD/bottle/test/contamination/010.png,contamination,defect,0.6119351387023926,True,,False,0.3035203000004003,36.761190499999884,"Detector flagged a defect. VLM disagrees; detector verdict retained. VLM opinion: The red-boxed region shows natural color variation within the liquid contents of the bottle, which is consistent with the product's intended appearance (e.g., a dyed beverage). No foreign material or structural damage is visible.",,"[141, 446, 601, 805]",True,1,advisory,False,0.95,True,
datasets/MVTecAD/bottle/test/contamination/011.png,contamination,defect,1.0,True,contamination,True,0.30872679999993125,22.427579799999876,Detector flagged a defect. VLM opinion: The image shows a solid foreign particle (likely debris) suspended in the bottle's contents within the flagged region. This constitutes contamination as it is not part of the intended product material.,,"[274, 278, 629, 636]",True,1,advisory,True,0.98,False,
datasets/MVTecAD/bottle/test/contamination/012.png,contamination,defect,0.6759766936302185,True,,False,0.2982716999999866,50.190227799999775,"Detector flagged a defect. VLM disagrees; detector verdict retained. VLM opinion: The flagged region shows normal internal features of the bottle (e.g., liquid coloration) with no visible breaks or foreign particles; this is consistent with a standard product.",,"[246, 221, 759, 679]",True,1,advisory,False,0.95,True,
datasets/MVTecAD/bottle/test/contamination/013.png,contamination,defect,1.0,True,contamination,True,0.30040650000000824,26.47745259999965,"Detector flagged a defect. VLM opinion: A thin strand of foreign material (likely hair) is visible inside the bottle's interior, extending from the right side toward the center. This contaminant is clearly not part of the product and violates cleanliness standards.",,"[439, 299, 830, 900]",True,1,advisory,True,0.95,False,
datasets/MVTecAD/bottle/test/contamination/014.png,contamination,defect,1.0,True,contamination,True,0.3031978999997591,31.021856899999875,"Detector flagged a defect. VLM opinion: The flagged region contains a pipette inside the bottle, which is foreign material not part of the product's intended contents. This constitutes contamination as per manufacturing standards.",,"[0, 281, 489, 573]",True,1,advisory,True,0.95,False,
datasets/MVTecAD/bottle/test/contamination/015.png,contamination,defect,0.6165533065795898,True,,False,0.3272917999997844,115.43840529999989,Detector flagged a defect. VLM response was invalid; detector verdict retained.,,"[246, 214, 703, 766]",False,1,advisory,,,False,
datasets/MVTecAD/bottle/test/contamination/016.png,contamination,defect,0.929271936416626,True,contamination,True,0.30390289999968445,89.99465490000011,"Detector flagged a defect. VLM opinion: The inner surface of the bottle displays irregular yellowish-orange discoloration with reddish spots, indicative of contamination (foreign material or residue) within the bottle cavity.",,"[257, 274, 671, 686]",True,1,advisory,True,0.929,False,
datasets/MVTecAD/bottle/test/contamination/017.png,contamination,defect,0.9138145446777344,True,,False,0.29162129999986064,39.14111320000029,"Detector flagged a defect. VLM disagrees; detector verdict retained. VLM opinion: The flagged region shows natural color variation in the bottle's contents, which appears to be part of the intended product (e.g., a beverage with inherent red/yellow hues). No foreign particles or structural damage are visible, so this is not a manufacturing defect.",,"[302, 200, 735, 573]",True,1,advisory,False,0.95,True,
datasets/MVTecAD/bottle/test/contamination/018.png,contamination,defect,0.5897562503814697,True,,False,0.292127199999868,106.26992689999997,"Detector flagged a defect. VLM disagrees; detector verdict retained. VLM opinion: The flagged region shows no visible defects; the bottle is intact with no cracks or breaks, and the liquid's color variation appears consistent with normal product appearance.",,"[239, 134, 700, 703]",True,1,advisory,False,0.95,True,
datasets/MVTecAD/bottle/test/contamination/019.png,contamination,defect,1.0,True,,False,0.2910259000000224,30.048326500000258,"Detector flagged a defect. VLM disagrees; detector verdict retained. VLM opinion: The red box region shows a smooth color gradient (yellow-to-red) within the bottle component, which appears to be normal manufacturing variation rather than a defect. No breaks or contaminants are visible in this area.",,"[323, 309, 608, 584]",True,1,advisory,False,0.95,True,
datasets/MVTecAD/bottle/test/contamination/020.png,contamination,defect,0.5735111236572266,True,,False,0.2767367999999806,114.59873990000006,Detector flagged a defect. VLM response was invalid; detector verdict retained.,,"[499, 366, 788, 735]",False,2,advisory,,,False,
datasets/MVTecAD/bottle/test/contamination/021.png,contamination,defect,1.0,True,,False,0.2937692000000425,117.99899300000016,Detector flagged a defect. VLM response was invalid; detector verdict retained.,,"[559, 278, 830, 531]",False,1,advisory,,,False,
datasets/MVTecAD/bottle/test/good/006.png,good,pass,0.2846347689628601,False,,,0.2797888999998577,0.0,No anomaly detected; passed stage-1 triage.,,,,0,advisory,,,False,
datasets/MVTecAD/bottle/test/good/007.png,good,pass,0.21368944644927979,False,,,0.28508800000008705,0.0,No anomaly detected; passed stage-1 triage.,,,,0,advisory,,,False,
datasets/MVTecAD/bottle/test/good/008.png,good,pass,0.212485671043396,False,,,0.28582860000005894,0.0,No anomaly detected; passed stage-1 triage.,,,,0,advisory,,,False,
datasets/MVTecAD/bottle/test/good/009.png,good,pass,0.23378002643585205,False,,,0.29016120000005685,0.0,No anomaly detected; passed stage-1 triage.,,,,0,advisory,,,False,
datasets/MVTecAD/bottle/test/good/010.png,good,pass,0.21367835998535156,False,,,0.2983566000002611,0.0,No anomaly detected; passed stage-1 triage.,,,,0,advisory,,,False,
datasets/MVTecAD/bottle/test/good/011.png,good,pass,0.2000434398651123,False,,,0.2811509999996815,0.0,No anomaly detected; passed stage-1 triage.,,,,0,advisory,,,False,
datasets/MVTecAD/bottle/test/good/012.png,good,pass,0.21861469745635986,False,,,0.28053479999971387,0.0,No anomaly detected; passed stage-1 triage.,,,,0,advisory,,,False,
datasets/MVTecAD/bottle/test/good/013.png,good,pass,0.2617885172367096,False,,,0.29208109999990484,0.0,No anomaly detected; passed stage-1 triage.,,,,0,advisory,,,False,
datasets/MVTecAD/bottle/test/good/014.png,good,pass,0.17300724983215332,False,,,0.3115962000001673,0.0,No anomaly detected; passed stage-1 triage.,,,,0,advisory,,,False,
datasets/MVTecAD/bottle/test/good/015.png,good,pass,0.2162364423274994,False,,,0.31514900000001944,0.0,No anomaly detected; passed stage-1 triage.,,,,0,advisory,,,False,
datasets/MVTecAD/bottle/test/good/016.png,good,pass,0.28320369124412537,False,,,0.2931397000002107,0.0,No anomaly detected; passed stage-1 triage.,,,,0,advisory,,,False,
datasets/MVTecAD/bottle/test/good/017.png,good,pass,0.24390417337417603,False,,,0.30202879999978904,0.0,No anomaly detected; passed stage-1 triage.,,,,0,advisory,,,False,
datasets/MVTecAD/bottle/test/good/018.png,good,pass,0.32761406898498535,False,,,0.2880261000000246,0.0,No anomaly detected; passed stage-1 triage.,,,,0,advisory,,,False,
datasets/MVTecAD/bottle/test/good/019.png,good,pass,0.29048430919647217,False,,,0.291888199999903,0.0,No anomaly detected; passed stage-1 triage.,,,,0,advisory,,,False,
datasets/MVTecAD/bottle/test/good/020.png,good,pass,0.2220359444618225,False,,,0.3127017000001615,0.0,No anomaly detected; passed stage-1 triage.,,,,0,advisory,,,False,
